id,title,description,current_category
1483,出AirPods4代降噪耳机，因为有别的耳机在用 这个就闲置着了，耳机无磕碰无刮痕全国联保到2026年，支持官网查询。#手机数码换新 #降噪耳机 #无线耳机,【商品标题】出AirPods4代降噪耳机，因为有别的耳机在用 这个就闲置着了，耳机无磕碰无刮痕全国联保到2026年，支持官网查询。#手机数码换新 #降噪耳机 #无线耳机 【价格】¥85.00 【使用时长】约 11 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
1482,出 苹果AirPods二代蓝牙耳机 个人闲置换新耳机这个出了价格包非偏右耳耳机充电接触不良，有时候没充不上电说了右耳接触不良能接受的再来问！充电盒和耳机都有点小划痕 正品原装盒子都在支持自提 可邮寄拍下不退不换,【商品标题】出 苹果AirPods二代蓝牙耳机 个人闲置换新耳机这个出了价格包非偏右耳耳机充电接触不良，有时候没充不上电说了右耳接触不良能接受的再来问！充电盒和耳机都有点小划痕 正品原装盒子都在支持自提 可邮寄拍下不退不换 【价格】¥180.00 【使用时长】约 18 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,耳机音响
1481,苹果华强北六代蓝牙耳机，支持主动降噪和通透模式，带空间音频。 开盖秒连，三显示电量，磁吸充电仓稳固不掉。配件齐全：充电线+耳帽，音质清晰，续航正常。同城自提，异地包邮，价格可聊。喜欢的朋友欢迎私聊咨询。,【商品标题】苹果华强北六代蓝牙耳机，支持主动降噪和通透模式，带空间音频。 开盖秒连，三显示电量，磁吸充电仓稳固不掉。配件齐全：充电线+耳帽，音质清晰，续航正常。同城自提，异地包邮，价格可聊。喜欢的朋友欢迎私聊咨询。 【价格】¥69.00 【使用时长】约 10 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,耳机音响
1480,右耳丢了，有点想出，预估价位400可打包。有划痕，有人要的话 可以谈，目前在思考要不要入一个右耳。（左耳已出！左耳已出！耳机舱！耳机舱预估价位150,【商品标题】右耳丢了，有点想出，预估价位400可打包。有划痕，有人要的话 可以谈，目前在思考要不要入一个右耳。（左耳已出！左耳已出！耳机舱！耳机舱预估价位150 【价格】¥161.00 【使用时长】约 7 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,耳机音响
1479,全新苹果款无线耳机白菜价出！ 三麦消噪通话，风大也能听清；三重振膜音质很顶，360°全景音听歌贼爽~续航够狠：单次用3-4h，充电仓能续到24h，应急充半小时就能听3小时！几十块钱要啥自行车，学生党/通勤党闭眼冲！,【商品标题】全新苹果款无线耳机白菜价出！ 三麦消噪通话，风大也能听清；三重振膜音质很顶，360°全景音听歌贼爽~续航够狠：单次用3-4h，充电仓能续到24h，应急充半小时就能听3小时！几十块钱要啥自行车，学生党/通勤党闭眼冲！ 【价格】¥20.00 【使用时长】约 18 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,耳机音响
1478,纯个人闲置，便宜出，贩子勿扰 女生自用airpods pro2代降噪c口无线蓝牙耳机闲置了想出掉，可提供购买记录，95新的，功能都正常，在保，包装配件都在，会一起寄出，支持售后，还在保的，想要的可以直接拍。爽快包邮,【商品标题】纯个人闲置，便宜出，贩子勿扰 女生自用airpods pro2代降噪c口无线蓝牙耳机闲置了想出掉，可提供购买记录，95新的，功能都正常，在保，包装配件都在，会一起寄出，支持售后，还在保的，想要的可以直接拍。爽快包邮 【价格】¥148.00 【使用时长】约 7 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,耳机音响
1476,AirPods,【商品标题】 【价格】¥0.00 【使用时长】约 7 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,耳机音响
1475,【追星佳能R6二代免押出租】专业微单追星神机 佳能R6全画幅 微单 摄影爱好者必备 尽享拍摄体验 像素2420w！！ R6是一台性能全面且均衡的机子，让你体会专业摄影让你每一帧都是艺术照，低价享受高体验，相机支持机身或加镜头出租。 性能卓越-佳能R6配备了全新传感器和处理器，能够丰富提供高分辨率...,【商品标题】【追星佳能R6二代免押出租】专业微单追星神机 佳能R6全画幅 微单 摄影爱好者必备 尽享拍摄体验 像素2420w！！ R6是一台性能全面且均衡的机子，让你体会专业摄影让你每一帧都是艺术照，低价享受高体验，相机支持机身或加镜头出租。 性能卓越-佳能R6配备了全新传感器和处理器，能够丰富提供高分辨率... 【价格】¥250.00 【使用时长】约 17 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1474,全新 佳能Canon EOS R6 Mark II 全画幅 微单相机美国B&H最大摄影设备实体店买入 $2099+税=$2277 = ¥16170不含镜头！机身+电池+充电器+肩带回国行李太多，盒子直接丢了全新未使用，连一个按键都没按过设备上写得日本制造保证正品！非质量问题不予退货！价格自刀到最低，不喜欢墨迹！谢谢理解！,【商品标题】全新 佳能Canon EOS R6 Mark II 全画幅 微单相机美国B&H最大摄影设备实体店买入 $2099+税=$2277 = ¥16170不含镜头！机身+电池+充电器+肩带回国行李太多，盒子直接丢了全新未使用，连一个按键都没按过设备上写得日本制造保证正品！非质量问题不予退货！价格自刀到最低，不喜欢墨迹！谢谢理解！ 【价格】¥1.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1473,佳能r6 购于22年末 成色较新基本无暇 仅一处油光无磕碰漆 水亮 功能一切正常无拆无修 快门2w不到可打包主页镜头一起出 配有原厂肩带 原充原电广佛可面交,【商品标题】佳能r6 购于22年末 成色较新基本无暇 仅一处油光无磕碰漆 水亮 功能一切正常无拆无修 快门2w不到可打包主页镜头一起出 配有原厂肩带 原充原电广佛可面交 【价格】¥7100.00 【使用时长】约 14 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1472,佳能EOS R6一代➕RF50➕JJC转接环，成色98新，外 观保存很好，功能正常无维修。配件：原装电池、副厂电池、原装充电器、遮光罩、肩带。全套7800单机6600同城自提优先，喜欢的朋友欢迎私聊。,【商品标题】佳能EOS R6一代➕RF50➕JJC转接环，成色98新，外 观保存很好，功能正常无维修。配件：原装电池、副厂电池、原装充电器、遮光罩、肩带。全套7800单机6600同城自提优先，喜欢的朋友欢迎私聊。 【价格】¥6650.00 【使用时长】约 14 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1471,佳能R6微单，一代，几乎全新，机身很新，买来就贴了贴纸，功能 正常。配件齐全：5块电池(3块佳能电池，2块其他品牌电池)，电池充电器，爽快送一个64G金士顿高速卡镜头和转接环不含。成都可自提，外地可顺丰到付须走验货宝喜欢直接拍，细节私聊。,【商品标题】佳能R6微单，一代，几乎全新，机身很新，买来就贴了贴纸，功能 正常。配件齐全：5块电池(3块佳能电池，2块其他品牌电池)，电池充电器，爽快送一个64G金士顿高速卡镜头和转接环不含。成都可自提，外地可顺丰到付须走验货宝喜欢直接拍，细节私聊。 【价格】¥7500.00 【使用时长】约 15 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1470,95新尼康 Z8二手微单相机 金秋不剁手，何时是良机？闲鱼高客单补贴全线开启，万元商品省出惊喜！ 一货一码一质检，均为实物拍摄，在架商品可直接下单购买， 【关于配件】图中所展示配件 【能否还价】原装正品，良心实价 【商品来源】均由正规渠道回收 【关于运费】默认顺丰快...,【商品标题】95新尼康 Z8二手微单相机 金秋不剁手，何时是良机？闲鱼高客单补贴全线开启，万元商品省出惊喜！ 一货一码一质检，均为实物拍摄，在架商品可直接下单购买， 【关于配件】图中所展示配件 【能否还价】原装正品，良心实价 【商品来源】均由正规渠道回收 【关于运费】默认顺丰快... 【价格】¥1.00 【使用时长】约 5 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1469,尼康z8 灭门尼康换索尼a12了今年618购买，已延保注册，应该还有三年的保修期，箱说票齐全，个人自用一手。外观完美，基本没有使用痕迹(底板有一处大概2mm长的点掉漆)，屏幕及机身一直贴膜还有一个尼克尔28-400打包就2.3卖了顺丰包邮或面交,【商品标题】尼康z8 灭门尼康换索尼a12了今年618购买，已延保注册，应该还有三年的保修期，箱说票齐全，个人自用一手。外观完美，基本没有使用痕迹(底板有一处大概2mm长的点掉漆)，屏幕及机身一直贴膜还有一个尼克尔28-400打包就2.3卖了顺丰包邮或面交 【价格】¥1.00 【使用时长】约 14 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1468,累计降价300.00元,【商品标题】累计降价300.00元 【价格】¥1.00 【使用时长】约 10 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,其他数码
1467,尼康Z8录满8K的CFB卡cfexpress typeB存储 卡1TB 2TB 512G 高端cfe-b卡 高达1900MB/秒 cfe typeB储存卡 大鲸鱼Z8满配版 由于尼康Z8开售后大部分用户反馈使用普通的cfb卡无法满足持续录制8K视频的需求，经大鲸鱼第一时间做了特别优化后此版本的CFB...,【商品标题】尼康Z8录满8K的CFB卡cfexpress typeB存储 卡1TB 2TB 512G 高端cfe-b卡 高达1900MB/秒 cfe typeB储存卡 大鲸鱼Z8满配版 由于尼康Z8开售后大部分用户反馈使用普通的cfb卡无法满足持续录制8K视频的需求，经大鲸鱼第一时间做了特别优化后此版本的CFB... 【价格】¥159.00 【使用时长】约 11 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1466,尼康z8，11.21景明购入国行发票齐全，注册了，赠送的全新 智云x60rgb灯也给你，灯能卖600，不议价慢出，郑州许昌面交,【商品标题】尼康z8，11.21景明购入国行发票齐全，注册了，赠送的全新 智云x60rgb灯也给你，灯能卖600，不议价慢出，郑州许昌面交 【价格】¥1.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
